group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
A1_L1_14,NAPSB,3.4833214,1.9052758,0.0004952335578394367,0.00908653154049441,0.17891373801916932,0.06978789170752504
A1_L1_14,MARCKS,3.454973,1.7045571,0.0005503480053173028,0.010006327369405505,0.19808306709265175,0.09486250266467704
A1_L1_14,TP53INP1,3.4430823,2.0037065,0.0005751241769372212,0.010393810426576286,0.18210862619808307,0.07834150500959283
A1_L1_14,MDM4,3.4204936,0.93698984,0.000625076216242509,0.011030756757220749,0.34824281150159747,0.28437433383073973
A1_L1_14,SP110,3.3761292,1.3411276,0.0007351342504009776,0.012822109018621703,0.23961661341853036,0.1445853762523982
A1_L1_14,TCL1A,3.3511345,6.398951,0.0008048117474503383,0.013876064611212728,0.11182108626198083,0.002131741632914091
A1_L1_14,IRF8,3.3306189,1.7502389,0.0008665314170866795,0.01468697317096067,0.1853035143769968,0.08500319761244937
A1_L1_14,ADAM19,3.103276,3.2592342,0.0019139104484210874,0.02870865672631631,0.1182108626198083,0.017267107226604135
A1_L1_14,PDE4B,3.095077,1.2601124,0.001967617926066288,0.029144583577735396,0.22364217252396165,0.13459283734811342
A1_L1_14,EVI2B,3.0929415,0.7678631,0.001981831683286007,0.029144583577735396,0.36421725239616615,0.31190044766574293
A1_L1_14,CYBB,2.9987388,0.96362585,0.002710995992378229,0.038363150835540975,0.28434504792332266,0.20451396290769558
A1_L1_14,RNA5-8S,2.9378984,0.4629605,0.003304452786489438,0.045060719815765066,0.5047923322683706,0.5073545086335536
A1_L1_14,CAMK2D,2.8899643,2.3188453,0.0038528542822926014,0.050780981803723646,0.13099041533546327,0.038691110637390745
A1_L1_14,LINC01857,2.7811224,6.45767,0.005417129457105959,0.06771411821382448,0.0926517571884984,0.001598806224685568
A1_L1_15,CENPF,20.08172,5.170586,1.0663632661192881e-89,3.1990897983578643e-86,0.8072727272727273,0.16150242240323698
A1_L1_15,HMGB1,19.52471,2.6256325,6.770016439195006e-85,1.0155024658792509e-81,0.9781818181818182,0.7575733375925039
A1_L1_15,HMGN2,19.202253,3.2530718,3.543734155410206e-82,3.543734155410206e-79,0.9345454545454546,0.5373742213703881
A1_L1_15,CALR,15.834674,2.9219465,1.7938664125418118e-56,1.3453998094063588e-53,0.8618181818181818,0.4839482510781025
A1_L1_15,HSP90AA1,14.233969,2.066229,5.63886229399605e-46,3.38331737639763e-43,0.9381818181818182,0.7242719480381196
A1_L1_15,HMGB2,13.49801,2.576545,1.6065887988821488e-41,8.032943994410743e-39,0.8690909090909091,0.5446946707128787
A1_L1_15,STMN1,13.201153,2.9087627,8.64026066618044e-40,3.7029688569344735e-37,0.7272727272727273,0.2930841718575308
A1_L1_15,HSPD1,13.013683,2.4674785,1.022908646692402e-38,3.8359074250965074e-36,0.8,0.4657402970771442
A1_L1_15,MKI67,12.742988,3.424384,3.4107673330326897e-37,1.13692244434423e-34,0.5854545454545454,0.14353404674439652
A1_L1_15,RPLP0,12.658603,1.4619099,1.0026838179688543e-36,3.0080514539065627e-34,1.0,0.9202736517063302
A1_L1_15,NPM1,12.580904,1.8826327,2.6893400562775064e-36,7.334563789847745e-34,0.96,0.7618325081190438
A1_L1_15,YWHAE,12.395709,2.2370937,2.7569790965435313e-35,6.892447741358829e-33,0.8,0.4847468455518288
A1_L1_15,HSP90B1,12.240249,2.2135084,1.8945238248455747e-34,4.371978057335942e-32,0.8727272727272727,0.5768514081882553
A1_L1_15,NUCB2,12.067934,2.4323194,1.560017392546602e-33,3.3428944125998607e-31,0.7636363636363637,0.40991854336367994
A1_L1_15,H2AFZ,11.372726,2.3932388,5.7173103687236534e-30,1.1434620737447307e-27,0.7163636363636363,0.35635947399243995
A1_L1_15,NCL,11.310769,1.8492707,1.16068175318936e-29,2.17627828723005e-27,0.88,0.643853484533887
A1_L1_15,SMC4,10.77682,2.4171221,4.429351523694962e-27,7.816502688873461e-25,0.6254545454545455,0.28664217643613904
A1_L1_15,LRRC75A-AS1,10.526023,1.9693586,6.554529115491962e-26,1.0924215192486604e-23,0.8836363636363637,0.6154767609008146
A1_L1_15,SOX4,10.5176935,2.5166302,7.160508368536691e-26,1.1306065845057934e-23,0.5963636363636363,0.24567427993398286
A1_L1_15,GAPDH,10.322307,1.7376964,5.586488699065582e-25,8.379733048598372e-23,0.8581818181818182,0.6499760421657882
A1_L1_15,TUBA1B,10.213313,2.235381,1.728596391559294e-24,2.469423416513277e-22,0.6363636363636364,0.31363466964808606
A1_L1_15,CDK6,10.156673,2.239615,3.094541167890215e-24,4.219828865304839e-22,0.72,0.41787786828515144
A1_L1_15,YBX1,10.055124,1.3100693,8.7211509514242e-24,1.1375414284466347e-21,0.9527272727272728,0.82745035404355
A1_L1_15,IGLL1,9.573169,3.285953,1.0367808148526095e-21,1.2959760185657619e-19,0.41818181818181815,0.08914976308363946
A1_L1_15,HNRNPC,9.529356,1.5972319,1.582625259241244e-21,1.899150311089493e-19,0.8036363636363636,0.5808710003726775
A1_L1_15,PRR11,9.499834,3.0639422,2.1022579332725105e-21,2.4256822306990504e-19,0.4254545454545455,0.10855560879518714
A1_L1_15,PTTG1,9.184702,3.185378,4.126673367295414e-20,4.585192630328238e-18,0.4,0.09053399350476495
A1_L1_15,TOP2A,9.125539,2.8051758,7.13799810881286e-20,7.647855116585207e-18,0.44363636363636366,0.13285950061225577
A1_L1_15,FABP5,8.850526,2.194521,8.710794541018076e-19,9.011166766570422e-17,0.5127272727272727,0.2241388489591652
A1_L1_15,BIRC5,8.780326,3.275843,1.6300099189475978e-18,1.6300099189475979e-16,0.37454545454545457,0.07671830910930097
A1_L1_15,ARL6IP1,8.738516,1.9414071,2.3619275777702192e-18,2.285736365584083e-16,0.5854545454545454,0.31560453601661076
A1_L1_15,ASPM,8.612915,3.1618614,7.122566675812416e-18,6.67740625857414e-16,0.3781818181818182,0.08683383910983336
A1_L1_15,PTTG1IP,8.31973,1.912486,8.816435173223619e-17,8.014941066566927e-15,0.5563636363636364,0.2771389021987968
A1_L1_15,RPSA,8.236045,1.1182351,1.7799744537195866e-16,1.5705656944584588e-14,0.9709090909090909,0.8641324602033754
A1_L1_15,RPL17,8.168114,0.8344024,3.132476537699823e-16,2.684979889456991e-14,1.0,0.9662993132087526
A1_L1_15,DDX6,7.9998055,1.625418,1.2461583692833727e-15,1.038465307736144e-13,0.68,0.4342756748123303
A1_L1_15,PAICS,7.6683884,1.9427965,1.741711018242875e-14,1.3397777063406733e-12,0.4727272727272727,0.2091785124846936
A1_L1_15,CAPRIN1,7.65431,1.7848735,1.943528232740367e-14,1.457646174555275e-12,0.5054545454545455,0.257546717776713
A1_L1_15,SRSF3,7.6365724,1.4196037,2.2308060178470273e-14,1.6322970862295321e-12,0.7381818181818182,0.5248362881328861
A1_L1_15,SPINK2,7.536951,2.0886745,4.810873056077133e-14,3.436337897197952e-12,0.4618181818181818,0.19461747324708514
A1_L1_15,TAF1D,7.4187245,1.6849525,1.182534299517892e-13,8.250239298962037e-12,0.5527272727272727,0.2975296810946068
A1_L1_15,CNBP,7.3588524,1.3698156,1.8549779320370588e-13,1.2366519546913725e-11,0.7090909090909091,0.5144279401586541
A1_L1_15,TPX2,7.2165647,2.6388116,5.331740394743946e-13,3.477221996572139e-11,0.3418181818181818,0.10046318479476123
A1_L1_15,PCM1,7.144697,1.4958456,9.019437933267662e-13,5.7570880425112744e-11,0.6254545454545455,0.3944258105733908
A1_L1_15,CCNB1,7.075373,3.4696996,1.4904695438798301e-12,9.125323738039777e-11,0.2872727272727273,0.04309748176542618
A1_L1_15,HSPA5,6.8419323,1.3868171,7.813213572441197e-12,4.687928143464718e-10,0.6909090909090909,0.4902837672363307
A1_L1_15,HLA-DRA,6.722839,1.4475298,1.7821773940045244e-11,1.028179265771841e-09,0.72,0.4835489538412394
A1_L1_15,BCAT1,6.6837044,2.141482,2.329766954032073e-11,1.3187360117162678e-09,0.36,0.12796145450673482
A1_L1_15,COX6A1,6.652753,1.2871702,2.8766084812741292e-11,1.5981158229300719e-09,0.68,0.47963584091998085
A1_L1_15,SNRPC,6.612585,1.6816428,3.776656978920812e-11,2.0232090958504346e-09,0.44363636363636366,0.21072246180056434
A1_L1_16,HMGB2,24.465233,4.371777,3.4649302026242175e-132,1.0394790607872652e-128,0.9900332225913622,0.5435002663825254
A1_L1_16,MKI67,24.35677,6.1588473,4.914825092463176e-131,7.372237638694763e-128,0.8803986710963455,0.14086307938199255
A1_L1_16,STMN1,19.834093,4.088196,1.5121913015880704e-87,1.5121913015880703e-84,0.8471760797342193,0.2918220564730954
A1_L1_16,HMGN2,19.431255,3.1746716,4.199606133869036e-84,3.1497046004017774e-81,0.9368770764119602,0.5370804475226425
A1_L1_16,HIST1H4C,19.062874,3.7642744,5.137403786708646e-81,3.0824422720251876e-78,0.8837209302325582,0.5182472029834843
A1_L1_16,TMPO,18.504133,3.5852442,1.9123142951281236e-76,9.561571475640618e-74,0.8172757475083057,0.34440596696856685
A1_L1_16,HMGB1,18.487127,2.4046712,2.6215025457759813e-76,1.123501091046849e-73,0.9767441860465116,0.7574320724560469
A1_L1_16,SMC4,17.364616,3.6177158,1.5291875637008308e-67,5.734453363878116e-65,0.7641196013289037,0.28529568460309
A1_L1_16,TUBA1B,16.7869,3.3753932,3.043327530313058e-63,1.0144425101043527e-60,0.7906976744186046,0.31217368140649976
A1_L1_16,SYNE2,16.66128,4.005407,2.5060543726320393e-62,7.518163117896117e-60,0.7906976744186046,0.21318593500266383
A1_L1_16,HIST1H1B,16.49112,4.373,4.249960714656139e-61,1.1118069667937932e-58,0.6710963455149501,0.18979754928076717
A1_L1_16,H2AFZ,16.488379,3.2487664,4.447227867175173e-61,1.1118069667937932e-58,0.8073089700996677,0.35538092701118806
A1_L1_16,CENPF,16.397375,4.1658096,1.9968096635736634e-60,4.608022300554608e-58,0.6744186046511628,0.16212040490143848
A1_L1_16,PCLAF,16.076584,3.820528,3.723559812465699e-58,7.979056740997926e-56,0.6843853820598007,0.18036760788492276
A1_L1_16,CD3D,15.863639,3.9516003,1.1314410734408494e-56,2.2628821468816987e-54,0.7109634551495017,0.16273308470964304
A1_L1_16,HIST1H1D,15.7520275,3.1584558,6.651381290252866e-56,1.2471339919224125e-53,0.7873754152823921,0.39933404368673414
A1_L1_16,TOP2A,15.729921,4.3852124,9.432837584597939e-56,1.664618397281989e-53,0.6212624584717608,0.13122003196590304
A1_L1_16,TUBB,15.626254,3.1933477,4.82338794360354e-55,8.038979906005899e-53,0.7574750830564784,0.3188865210442195
A1_L1_16,NUSAP1,14.677292,3.9132051,9.011826811048691e-49,1.4229200227971618e-46,0.5913621262458472,0.13327117741076186
A1_L1_16,ASPM,13.819951,4.315229,1.9320202702190086e-43,2.8980304053285127e-41,0.5282392026578073,0.0854288758657432
A1_L1_16,HIST1H2AM,13.811994,3.587814,2.1577551106670864e-43,3.0825073009529805e-41,0.5813953488372093,0.15927011188066062
A1_L1_16,SH2D1A,13.682565,4.47577,1.2905910803015995e-42,1.7598969276839993e-40,0.5182724252491694,0.06054874800213106
A1_L1_16,TPX2,13.661901,3.9373922,1.7144722320698036e-42,2.2362681287867005e-40,0.5382059800664452,0.09872136387852957
A1_L1_16,PCNA,13.565182,3.4717934,6.441952532037108e-42,8.052440665046385e-40,0.5780730897009967,0.154075652637187
A1_L1_16,HIST1H1C,13.139549,2.7896664,1.953862997497616e-39,2.3446355969971395e-37,0.6777408637873754,0.3150506126798082
A1_L1_16,ATAD2,13.093586,3.38887,3.582865717644979e-39,4.134075828051899e-37,0.5581395348837209,0.15348961108151304
A1_L1_16,HIST1H2AJ,12.7729025,4.01776,2.3232680744650763e-37,2.581408971627863e-35,0.4983388704318937,0.09256792754395311
A1_L1_16,DUT,12.307125,2.4883943,8.292451264857907e-35,8.578397860197835e-33,0.707641196013289,0.3490942994139584
A1_L1_16,KIF11,12.2799015,3.8761282,1.1613988188713976e-34,1.1613988188713976e-32,0.47840531561461797,0.0862812999467235
A1_L1_16,FAM111B,11.851085,5.1260953,2.1242246221139004e-32,2.0557012472070005e-30,0.4219269102990033,0.031086840703249866
A1_L1_16,DNAJC9,11.631688,2.8084488,2.8441730086769413e-31,2.6664121956346324e-29,0.5581395348837209,0.1913958444326052
A1_L1_16,IQGAP1,11.524622,2.1758704,9.914610915396898e-31,9.013282650360817e-29,0.7740863787375415,0.44211507725093235
A1_L1_16,HSP90AA1,11.448711,1.7173381,2.3866719128665933e-30,2.04571878245708e-28,0.9269102990033222,0.7242141715503463
A1_L1_16,CCNA2,11.320911,4.0932717,1.0339171288591332e-29,8.615976073826109e-28,0.42857142857142855,0.0648907831646244
A1_L1_16,ANXA2,11.298516,2.5172768,1.3345436245287872e-29,1.0820623982665843e-27,0.6079734219269103,0.2458444326052211
A1_L1_16,PTTG1,11.178241,3.6028998,5.211278027916313e-29,4.114166864144458e-27,0.4485049833887043,0.08993074054342035
A1_L1_16,GIMAP7,11.164099,2.7423248,6.110761544610343e-29,4.700585803546418e-27,0.584717607973422,0.1852690463505594
A1_L1_16,KNL1,10.925914,3.699941,8.666322299082704e-28,6.341211438353197e-26,0.42857142857142855,0.07344166222695792
A1_L1_16,RRM2,10.8297,4.294819,2.4896816889530106e-27,1.7783440635378647e-25,0.4019933554817276,0.050372935535428875
A1_L1_16,CLSPN,10.799912,3.394885,3.445315381910983e-27,2.4037084059844067e-25,0.4418604651162791,0.09541822056473095
A1_L1_16,GZMA,10.698597,3.9919057,1.033304842634384e-26,7.045260290688983e-25,0.4186046511627907,0.06052210974960043
A1_L1_16,IKZF3,10.547485,3.1272633,5.217479532683513e-26,3.4783196884556754e-24,0.4584717607973422,0.09762919552477357
A1_L1_16,ARL6IP1,10.529323,2.2497923,6.328813022461701e-26,4.127486753779371e-24,0.6146179401993356,0.31518380394246137
A1_L1_16,SRSF3,10.403056,1.790332,2.401061442706672e-25,1.5325924102383016e-23,0.770764119601329,0.5244272775705914
A1_L1_16,COX8A,10.350685,2.1035113,4.155027111858887e-25,2.5968919449118046e-23,0.627906976744186,0.3223228556206713
A1_L1_16,CENPE,10.215221,3.676397,1.6949103842435614e-24,1.0377002352511601e-22,0.4053156146179402,0.07698454981353223
A1_L1_16,COX6A1,10.135809,1.7745655,3.831874871794027e-24,2.2991249230764163e-22,0.7342192691029901,0.4790623335109217
A1_L1_16,SMC2,10.120677,2.871316,4.473114715866732e-24,2.631243950509842e-22,0.45514950166112955,0.13716036228023443
A1_L1_16,BIRC5,10.0992565,3.53202,5.566270284664185e-24,3.211309779613953e-22,0.4019933554817276,0.07629195524773574
A1_L1_16,SLFN5,10.02115,2.6700337,1.2306314575748282e-23,6.965838439102801e-22,0.5049833887043189,0.1479754928076718
A1_L1_2,LYZ,8.241692,4.462912,1.6979262689389528e-16,5.093778806816858e-13,0.9367088607594937,0.4408929611779037
A1_L1_2,SRGN,6.8045063,2.6234298,1.0139649133086956e-11,1.5209473699630433e-08,0.9113924050632911,0.6806842857899476
A1_L1_2,CFD,6.2760005,2.8853931,3.47393124964031e-10,3.47393124964031e-07,0.6455696202531646,0.2789312006779302
A1_L1_2,S100A9,5.9407883,3.0427122,2.8365446986221848e-09,2.1274085239666385e-06,0.6962025316455697,0.3103119538160055
A1_L1_2,TYROBP,4.8970256,2.0276546,9.729813637759257e-07,0.00048649068188796283,0.6708860759493671,0.329723001959642
A1_L1_2,S100A8,4.623767,2.260051,3.7683317313060643e-06,0.0014131243992397742,0.6075949367088608,0.2857899475663365
A1_L1_2,PLEK,4.314882,1.760456,1.5968833769153806e-05,0.004790650130746142,0.6075949367088608,0.33189449711350033
A1_L1_2,LGALS1,4.275755,1.7730983,1.9049063925124966e-05,0.005195199252306809,0.620253164556962,0.3526031460198083
A1_L1_2,CYBB,3.9587455,1.9046494,7.534449320599899e-05,0.01883612330149975,0.46835443037974683,0.20462369577882528
A1_L1_2,VCAN,3.889374,2.0047576,0.00010050314487980405,0.02298380108026779,0.4810126582278481,0.21182670409406282
A1_L1_2,PSAP,3.8735583,1.5116409,0.00010725773837458303,0.02298380108026779,0.7215189873417721,0.46321699062549654
A1_L1_2,ANXA2,3.6139863,1.6323472,0.00030152505206186504,0.05875423697052147,0.4936708860759494,0.2482124887452995
A1_L1_2,S100A10,3.604001,1.7390902,0.00031335593050944784,0.05875423697052147,0.45569620253164556,0.22840421587839627
A1_L1_2,RNASE2,3.4614072,1.8297132,0.0005373593390209355,0.08484621142435825,0.4177215189873418,0.21426301573009904
A1_L1_2,CSTA,3.335088,1.5321072,0.0008527242300484946,0.1279086345072742,0.4810126582278481,0.2533764101477676
A1_L1_2,MS4A6A,3.2679384,1.7374252,0.0010833396973891768,0.15476281391273955,0.379746835443038,0.16172342566601344
A1_L1_2,LMNA,3.1336596,1.9528704,0.0017264095209843372,0.22518385056317444,0.3291139240506329,0.12560245749695462
A1_L1_2,AZU1,3.056035,2.1518662,0.002242850695515366,0.28035633693942075,0.2911392405063291,0.0963402362163021
A1_L1_2,CTSS,3.0266461,1.2575109,0.002472832977554675,0.2908735798848099,0.6582278481012658,0.46779831576717334
A1_L1_2,MNDA,3.0003812,1.4693226,0.002696419792664277,0.2996021991849197,0.45569620253164556,0.24506117260738308
A1_L1_2,CTSG,2.9339583,2.17905,0.0033466910351000693,0.3585740394750074,0.2911392405063291,0.10672104231767385
A1_L1_2,LGALS3,2.715998,1.567461,0.006607634539432953,0.6436726690814225,0.3291139240506329,0.15089243154493936
A1_L1_2,FGL2,2.7138174,1.6096646,0.0066512842471746995,0.6436726690814225,0.3291139240506329,0.15232244054869976
A1_L1_2,TNFSF13B,2.6940942,1.3087977,0.007058024182159278,0.6616897670774323,0.3924050632911392,0.21421005243366348
A1_L1_2,JUN,2.6258566,1.1872325,0.008643119002513147,0.7857380911375589,0.4810126582278481,0.3201366453048038
A1_L1_2,SNORA109,2.5989215,1.0316397,0.009351712666599753,0.8046501229344789,0.759493670886076,0.5775912292781102
A1_L1_2,RGS2,2.5976071,1.4176713,0.00938758476756892,0.8046501229344789,0.3291139240506329,0.14827074837137863
A1_L1_2,GAPDH,2.56379,0.9083004,0.010353617592908966,0.8628014660757471,0.7721518987341772,0.6512366929717706
A1_L1_2,SERPINB10,2.535602,2.1928575,0.011225417521218497,0.9101689882069052,0.22784810126582278,0.062311318256448284
A1_L1_2,TIMP1,2.500955,1.6209142,0.01238588755468292,0.9764123065917072,0.27848101265822783,0.11138181240400402
A1_L1_2,IQGAP1,2.4922585,1.0206925,0.012693359985692192,0.9764123065917072,0.6455696202531646,0.44433557544621577
A1_L1_2,IFI30,2.450446,1.3941292,0.014267937289021053,0.9999794343418347,0.31645569620253167,0.15338170647741114
A1_L1_2,CST3,2.412706,1.133171,0.015834591677089862,0.9999794343418347,0.4177215189873418,0.2681002065568561
A1_L1_2,ANKRD28,2.3713984,1.059179,0.01772091335837647,0.9999794343418347,0.46835443037974683,0.31592606323817596
A1_L1_2,MS4A7,2.3462162,1.7596068,0.01896510823172482,0.9999794343418347,0.25316455696202533,0.10470843705312219
A1_L1_2,RGS18,2.3252866,1.2482828,0.020056639774240815,0.9999794343418347,0.3291139240506329,0.16913828716699328
A1_L1_2,LOC100506675,2.3092184,1.0115845,0.0209314688036241,0.9999794343418347,0.6962025316455697,0.5012181558180181
A1_L1_2,MARCKS,2.2876496,1.8157582,0.022157933821548906,0.9999794343418347,0.24050632911392406,0.09541337852867962
A1_L1_2,CFP,2.2692513,1.8190423,0.023253050647128518,0.9999794343418347,0.22784810126582278,0.07822678883533711
A1_L1_2,CXCL8,2.2412283,1.9874804,0.025011282188143073,0.9999794343418347,0.22784810126582278,0.08196070123404481
A1_L1_2,PLIN2,2.2327588,1.2355533,0.0255648618614899,0.9999794343418347,0.3291139240506329,0.18481542291192204
A1_L1_2,FCN1,2.2119632,1.3041722,0.02696920542935914,0.9999794343418347,0.2911392405063291,0.13807531380753138
A1_L1_2,LST1,2.1662688,1.0255924,0.030290644348350704,0.9999794343418347,0.379746835443038,0.24768285578094382
A1_L1_2,FAM46A,2.1484685,1.3247049,0.03167655365011836,0.9999794343418347,0.2911392405063291,0.15266670197553095
A1_L1_2,NEAT1,2.0634515,0.7169366,0.03906975004242167,0.9999794343418347,0.5949367088607594,0.4908373497166464
A1_L1_2,GPM6A,2.0389857,0.8679125,0.04145145832338082,0.9999794343418347,0.45569620253164556,0.3168794025740162
A1_L1_2,APOOL,2.0219378,0.89432156,0.04318276493282284,0.9999794343418347,0.7215189873417721,0.529447592818177
A1_L1_2,F13A1,2.0132363,1.6145616,0.044089785627929715,0.9999794343418347,0.21518987341772153,0.08331126529315185
A1_L1_2,CCPG1,2.005545,1.1287682,0.04490482773719722,0.9999794343418347,0.3037974683544304,0.1690588422223399
A1_L1_2,ELANE,1.9943429,1.6731033,0.04611458681460125,0.9999794343418347,0.22784810126582278,0.10582066627826917
A1_L1_3,MALAT1,42.232105,1.4621152,0.0,0.0,1.0,0.9886882262354753
A1_L1_3,NEAT1,36.561436,2.6353033,1.1735807657353148e-292,1.7603711486029723e-289,0.8015051740357478,0.4725745485090298
A1_L1_3,CDK6,28.625208,2.3442655,3.2633427917551413e-180,3.2633427917551414e-177,0.7173095014111006,0.402379952400952
A1_L1_3,GUCY1A3,22.7265,2.7537527,2.451129854469237e-114,1.470677912681542e-111,0.40498588899341487,0.12244155116897662
A1_L1_3,SOX4,22.557407,2.1549568,1.1358835807223473e-112,5.679417903611736e-110,0.49717779868297274,0.23340333193336132
A1_L1_3,FLT3,21.33396,2.048041,5.495295690492457e-101,2.355126724496767e-98,0.4816556914393227,0.23127537449251015
